Iteration,Residual,A1,n1,E1,Ah,nh,Eh,Teq,k,w,C0,xf
130,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
131,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
132,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
133,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
134,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
135,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
136,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
137,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
138,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
139,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
140,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
141,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
142,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
143,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
144,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
145,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
146,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
147,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
148,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
149,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
150,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
151,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
152,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
153,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
154,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
155,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
156,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
157,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
158,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
159,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
160,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
161,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
162,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
163,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
164,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
165,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
166,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
167,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
168,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
169,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
170,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
171,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
172,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
173,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
174,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
175,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
176,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
177,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
178,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
179,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
180,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
181,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
182,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
183,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
184,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
185,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
186,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
187,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
188,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
189,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
190,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
191,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
192,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
193,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
194,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
195,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
196,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
197,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
198,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
199,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
200,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
201,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
202,0.2787128398380247,-8.57560891735411,-0.6981834523513418,10.095524431578097,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
