Iteration,Residual,A1,n1,E1,Ah,nh,Eh,Teq,k,w,C0,xf
130,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
131,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
132,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
133,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
134,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
135,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
136,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
137,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
138,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
139,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
140,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
141,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
142,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
143,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
144,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
145,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
146,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
147,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
148,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
149,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
150,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
151,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
152,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
153,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
154,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
155,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
156,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
157,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
158,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
159,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
160,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
161,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
162,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
163,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
164,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
165,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
166,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
167,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
168,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
169,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
170,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
171,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
172,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
173,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
174,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
175,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
176,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
177,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
178,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
179,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
180,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
181,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
182,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
183,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
184,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
185,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
186,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
187,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
188,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
189,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
190,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
191,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
192,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
193,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
194,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
195,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
196,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
197,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
198,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
199,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
200,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
